"('Attribute', 'schema_name')","('Attribute', 'method_name')","('Attribute', 'dataset_type')","('Attribute', 'dataset_name')","('Attribute', 'curve_name')","('Attribute', 'label_name')","('Attribute', 'online')","('Eval', ('Annotation Error',))","('Eval', ('Jaccard Index',))","('Eval', ('Rand Index',))","('Eval', ('event-based f1 under pa with mode log', 'f1'))","('Eval', ('event-based f1 under pa with mode log', 'precision'))","('Eval', ('event-based f1 under pa with mode log', 'recall'))","('Eval', ('best f1 under pa', 'f1'))","('Eval', ('best f1 under pa', 'precision'))","('Eval', ('best f1 under pa', 'recall'))","('Eval', ('Run Length MSE',))","('Eval', ('Run Length MSRE',))","('Eval', ('Detection Delay', 'delay_mean'))","('Eval', ('Detection Delay', 'delay_std'))","('Eval', ('Detection Delay', 'delay_pct(90)'))","('Eval', ('Detection Delay', 'delay_pct(70)'))","('Eval', ('Detection Delay', 'delay_pct(50)'))","('Eval', ('Detection Delay', 'delay_pct(30)'))","('Eval', ('Detection Delay', 'delay_pct(10)'))"
Naive,FlossMax,TS4CD,AlanTuringTCPD,uk_coal_employ,ChangePoint,Yes,3.75,0.36141408644871714,0.8253359462486002,0.1590892440892438,0.09744255003706448,0.5333333333333332,0.1590892440892438,0.09744255003706448,0.5333333333333332,387.7657894736842,19.66425482524041,,,,,,,
Naive,FlossMax,TS4CD,AlanTuringTCPD,uk_coal_employ,ReportPoint,Yes,,,,,,,,,,,,30.333333333333332,18.930527854067872,52.075,40.474999999999994,26.375,17.799999999999997,10.799999999999999
Naive,FlossMax,TS4CD,AlanTuringTCPD,uk_coal_employ,RunLength,Yes,,,,,,,,,,826.6078947368421,28.691716805879064,,,,,,,
Naive,FlossMax,TS4CD,AlanTuringTCPD,unemployment_nl,ChangePoint,Yes,3.0,0.5308674286513227,0.8614259499136442,0.20148018307527474,0.16880511463844797,0.5714285714285712,0.20148018307527474,0.16880511463844797,0.5714285714285712,1895.562176165803,37.38505138430988,,,,,,,
Naive,FlossMax,TS4CD,AlanTuringTCPD,unemployment_nl,ReportPoint,Yes,,,,,,,,,,,,13.476190476190474,11.006287884001521,25.800000000000004,17.049999999999997,9.25,4.800000000000001,4.05
Naive,FlossMax,TS4CD,AlanTuringTCPD,unemployment_nl,RunLength,Yes,,,,,,,,,,1963.3730569948189,42.991578158416594,,,,,,,
Naive,FlossMax,TS4CD,AlanTuringTCPD,usd_isk,ChangePoint,Yes,1.4,0.5777875852434147,0.8236132993980527,0.0816302278487151,0.047792404617146886,0.7833333333333329,0.0816302278487151,0.047792404617146886,0.7833333333333329,1896.0565022421524,43.501580589323666,,,,,,,
Naive,FlossMax,TS4CD,AlanTuringTCPD,usd_isk,ReportPoint,Yes,,,,,,,,,,,,108.38333333333335,19.411894990689664,127.58,119.94000000000001,106.3,96.64,89.28
Naive,FlossMax,TS4CD,AlanTuringTCPD,usd_isk,RunLength,Yes,,,,,,,,,,1822.5856502242154,42.67408645083938,,,,,,,
Naive,FlossMax,TS4CD,AlanTuringTCPD,us_population,ChangePoint,Yes,8.0,0.611716621253406,0.863018776993086,0.10818713450292386,0.05718954248366013,0.9999999999999989,0.10818713450292386,0.05718954248366013,0.9999999999999989,18374.397278911565,135.55149952591069,,,,,,,
Naive,FlossMax,TS4CD,AlanTuringTCPD,us_population,ReportPoint,Yes,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Naive,FlossMax,TS4CD,AlanTuringTCPD,us_population,RunLength,Yes,,,,,,,,,,16623.22585034014,128.93046155193184,,,,,,,
Naive,FlossMax,TS4CD,AlanTuringTCPD,well_log,ChangePoint,Yes,31.6,0.3270213266343823,0.9010979363565422,0.10621867035899883,0.06021128012297031,0.4561868686868686,0.10621867035899883,0.06021128012297031,0.4561868686868686,8083.020065789475,84.55194776038198,,,,,,,
Naive,FlossMax,TS4CD,AlanTuringTCPD,well_log,ReportPoint,Yes,,,,,,,,,,,,0.9053030303030303,1.0244456519911722,2.1399999999999997,1.6199999999999999,0.3,0.18,0.06000000000000001
Naive,FlossMax,TS4CD,AlanTuringTCPD,well_log,RunLength,Yes,,,,,,,,,,7076.720065789475,79.10463724450003,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,Gradual,ChangePoint,Yes,95.0,0.08007626310772165,0.7572327386626719,0.0031847133757961746,0.001594896331738437,0.9999999999999989,0.0031847133757961746,0.001594896331738437,0.9999999999999989,88836.54761904762,298.0546050961931,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,Gradual,ReportPoint,Yes,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naive,FlossMax,TS4CD,Synthetic,Gradual,RunLength,Yes,,,,,,,,,,82581.85714285714,287.37059199378274,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,PeriodicSpike,ChangePoint,Yes,84.0,0.07435653002859867,0.743530800308684,0.0227272727272727,0.011494252873563218,0.9999999999999989,0.0227272727272727,0.011494252873563218,0.9999999999999989,103023.58380952381,320.97287083104675,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,PeriodicSpike,ReportPoint,Yes,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naive,FlossMax,TS4CD,Synthetic,PeriodicSpike,RunLength,Yes,,,,,,,,,,94859.12952380952,307.9920932813203,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,PeriodicSpike2,ChangePoint,Yes,55.0,0.16205910390848427,0.7639929184257116,0.021978021978021955,0.011111111111111112,0.9999999999999989,0.021978021978021955,0.011111111111111112,0.9999999999999989,83916.37238095238,289.6832276486721,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,PeriodicSpike2,ReportPoint,Yes,,,,,,,,,,,,2.0,0.0,2.0,2.0,2.0,2.0,2.0
Naive,FlossMax,TS4CD,Synthetic,PeriodicSpike2,RunLength,Yes,,,,,,,,,,76718.49904761904,276.9810445637373,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,Scaling,ChangePoint,Yes,97.0,0.07244995233555768,0.7557900948749376,0.02020202020202018,0.01020408163265306,0.9999999999999989,0.02020202020202018,0.01020408163265306,0.9999999999999989,89952.91238095239,299.92151036721657,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,Scaling,ReportPoint,Yes,,,,,,,,,,,,8.0,0.0,8.0,8.0,8.0,8.0,8.0
Naive,FlossMax,TS4CD,Synthetic,Scaling,RunLength,Yes,,,,,,,,,,83692.04571428572,289.29577548641413,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,Scaling2,ChangePoint,Yes,96.0,0.06387035271687322,0.7555531345045168,0.0032520325203251998,0.0016286644951140066,0.9999999999999989,0.0032520325203251998,0.0016286644951140066,0.9999999999999989,89962.96857142857,299.9382746023398,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,Scaling2,ReportPoint,Yes,,,,,,,,,,,,12.0,0.0,12.0,12.0,12.0,12.0,12.0
Naive,FlossMax,TS4CD,Synthetic,Scaling2,RunLength,Yes,,,,,,,,,,83685.84285714285,289.28505467296935,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,Shift,ChangePoint,Yes,98.0,0.08007626310772165,0.7573035544055563,0.0031796502384737646,0.0015923566878980893,0.9999999999999989,0.0031796502384737646,0.0015923566878980893,0.9999999999999989,88878.10952380953,298.12431890707865,,,,,,,
Naive,FlossMax,TS4CD,Synthetic,Shift,ReportPoint,Yes,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naive,FlossMax,TS4CD,Synthetic,Shift,RunLength,Yes,,,,,,,,,,82636.91428571429,287.46637070397344,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_0,ChangePoint,Yes,78.0,0.19524727039177905,0.8966490908194944,0.02631578947368411,0.013888888888888888,0.24999999999999994,0.02631578947368411,0.013888888888888888,0.24999999999999994,42116.09673286355,205.22206687601496,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_0,ReportPoint,Yes,,,,,,,,,,,,0.5,0.8660254037844386,1.4000000000000004,0.1999999999999993,0.0,0.0,0.0
Naive,FlossMax,TS4CD,USC,USC_0,RunLength,Yes,,,,,,,,,,39661.97501601538,199.1531446299942,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_1,ChangePoint,Yes,133.0,0.15325177076625884,0.9377798584076611,0.019900497512437738,0.010362694300518135,0.24999999999999994,0.019900497512437738,0.010362694300518135,0.24999999999999994,14740.800768737989,121.41169947224192,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_1,ReportPoint,Yes,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naive,FlossMax,TS4CD,USC,USC_1,RunLength,Yes,,,,,,,,,,12554.042921204356,112.04482549945962,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,136.0,0.13633440514469453,0.8924421473331031,0.06060606060606035,0.03571428571428571,0.19999999999999996,0.06060606060606035,0.03571428571428571,0.19999999999999996,45530.82435897436,213.37953125586895,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_2,ReportPoint,Yes,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naive,FlossMax,TS4CD,USC,USC_2,RunLength,Yes,,,,,,,,,,40953.920512820514,202.3707501414681,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,12.0,0.4887078885794774,0.9289426567453474,0.11111111111111074,0.07142857142857142,0.24999999999999994,0.11111111111111074,0.07142857142857142,0.24999999999999994,26070.214606021782,161.46273441888002,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_3,ReportPoint,Yes,,,,,,,,,,,,58.0,94.23375191511798,140.99999999999994,65.59999999999997,6.5,4.1,2.7
Naive,FlossMax,TS4CD,USC,USC_3,RunLength,Yes,,,,,,,,,,26272.965406790518,162.08937474982903,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,19.0,0.5906454244491031,0.9380673138520672,0.06666666666666639,0.04,0.19999999999999996,0.06666666666666639,0.04,0.19999999999999996,22988.995515695067,151.62122382996077,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_4,ReportPoint,Yes,,,,,,,,,,,,16.4,22.21350940306371,40.800000000000004,11.2,8.0,3.1999999999999997,0.8
Naive,FlossMax,TS4CD,USC,USC_4,RunLength,Yes,,,,,,,,,,19831.454196028186,140.8241960602942,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,128.0,0.14533762057877814,0.9146255818160886,0.05128205128205105,0.029411764705882353,0.19999999999999996,0.05128205128205105,0.029411764705882353,0.19999999999999996,26866.853205128205,163.91111373280398,,,,,,,
Naive,FlossMax,TS4CD,USC,USC_5,ReportPoint,Yes,,,,,,,,,,,,0.2,0.4000000000000001,0.6000000000000001,0.0,0.0,0.0,0.0
Naive,FlossMax,TS4CD,USC,USC_5,RunLength,Yes,,,,,,,,,,23573.984615384616,153.5382187449907,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,10.3,0.35716348283903515,0.8143675727109703,0.014654673129549342,0.00860118796665477,0.8374999999999991,0.014654673129549342,0.00860118796665477,0.8374999999999991,21342.4155088853,141.51337218791878,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,,,,,,,,,,,,84.4,10.925657874929088,95.28,89.75999999999999,86.3,79.6,72.0
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,9.75,0.4237682855834051,0.8112599896353272,0.01685231358404676,0.008571684281937737,0.8749999999999997,0.01685231358404676,0.008571684281937737,0.8749999999999997,22139.635313531355,145.37389785391275,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,,,,,,,,,,,,84.5,67.5,138.5,111.5,84.5,57.5,30.5
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,6.2,0.33850809094588,0.7823056580255023,0.010229445867831748,0.005150617556947437,0.9999999999999994,0.010229445867831748,0.005150617556947437,0.9999999999999994,54369.361348897546,229.64140230876478,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,,,,,,,,,,,,33.99761904761905,21.992926074230304,58.56,45.059999999999995,29.1,18.56,11.54
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,7.0,0.3617720541532161,0.9031377017122818,0.08709054834054814,0.05025330070835066,0.41232323232323226,0.08709054834054814,0.05025330070835066,0.41232323232323226,5450.0722891566265,70.50867673376469,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,,,,,,,,,,,,105.53050505050506,57.29863510980939,169.64000000000001,136.83999999999997,99.8,75.88,49.32
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,1.25,0.45697460637756654,0.8209744977388983,0.024316910945149886,0.012311093772105708,0.9999999999999996,0.024316910945149886,0.012311093772105708,0.9999999999999996,5860.981762917933,76.55603920213022,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,,,,,,,,,,,,105.54166666666667,20.258716173791473,122.525,117.075,111.625,98.875,86.125
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,1.8,0.50878875730352,0.8360891861761427,0.023579833312843662,0.011948272504776905,0.9999999999999997,0.023579833312843662,0.011948272504776905,0.9999999999999997,4100.556666666666,63.96597491541503,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,,,,,,,,,,,,39.95,11.491544392256444,50.2,44.2,39.6,35.14,29.979999999999997
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,2.0,0.34351099021047293,0.74874731253565,0.05206813533170469,0.026862494678586635,0.8999999999999998,0.05206813533170469,0.026862494678586635,0.8999999999999998,4274.428037383177,64.50682854082274,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,,,,,,,,,,,,77.35333333333332,32.04350474698206,112.72,92.61999999999999,71.9,58.56,46.04
Naive,FlussEVT,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,0.5,0.8820628353473432,0.965560085709184,0.014494569004878268,0.007304759029049993,0.9999999999999992,0.014494569004878268,0.007304759029049993,0.9999999999999992,1060.1375786163521,26.44784871856558,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,construction,ReportPoint,No,,,,,,,,,,,,38.625,18.125,53.125,45.875,38.625,31.375,24.125
Naive,FlussEVT,TS4CD,AlanTuringTCPD,debt_ireland,ChangePoint,No,1.4,0.5335008335317932,0.8590476190476191,0.256582633053221,0.14872549019607845,0.9999999999999997,0.256582633053221,0.14872549019607845,0.9999999999999997,15.485714285714286,3.9326366656153966,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,debt_ireland,ReportPoint,No,,,,,,,,,,,,8.6,3.491607978309962,11.580000000000002,9.94,8.5,7.1,5.700000000000001
Naive,FlussEVT,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,2.0,0.5514835398445092,0.8147282291057861,0.39999999999999936,0.4999999999999998,0.33333333333333326,0.39999999999999936,0.4999999999999998,0.33333333333333326,381.4406779661017,19.530506341774696,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,,,,,,,,,,,,17.666666666666668,7.845734863959881,25.6,20.799999999999997,16.0,13.2,10.4
Naive,FlussEVT,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,0.0,0.6245059288537549,0.8659420289855072,0.12499999999999985,0.06666666666666665,0.9999999999999988,0.12499999999999985,0.06666666666666665,0.9999999999999988,31.875,5.645794895318107,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,,,,,,,,,,,,9.0,0.0,9.0,9.0,9.0,9.0,9.0
Naive,FlussEVT,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,1.0,0.578738086558545,0.8652450090744102,0.1687726260094679,0.10229813664596273,0.8749999999999994,0.1687726260094679,0.10229813664596273,0.8749999999999994,161.6810344827586,12.608403234842632,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,,,,,,,,,,,,38.0,2.791103500742244,40.45,39.35,38.25,36.85,35.45
Naive,FlussEVT,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,1.0,0.49879007864488806,0.7407743496672716,0.05882352941176464,0.030303030303030304,0.9999999999999989,0.05882352941176464,0.030303030303030304,0.9999999999999989,487.05172413793105,22.06924838180791,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,No,,,,,,,,,,,,26.0,0.0,26.0,26.0,26.0,26.0,26.0
Naive,FlussEVT,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,3.0,0.6180241327300151,0.8764002987303958,0.16413373860182345,0.11086956521739127,0.7499999999999997,0.16413373860182345,0.11086956521739127,0.7499999999999997,257.71153846153845,16.049000707568958,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,No,,,,,,,,,,,,34.5,22.0,52.1,43.3,34.5,25.7,16.9
Naive,FlussEVT,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,1.75,0.6803290501521854,0.8955707663334782,0.07092708623094376,0.037855477632963375,0.8749999999999993,0.07092708623094376,0.037855477632963375,0.8749999999999993,324.28177966101697,17.108509989904594,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,No,,,,,,,,,,,,60.5,11.451958216102856,71.5,66.3,60.25,55.25,48.65
Naive,FlussEVT,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,1.0,0.6475757575757576,0.7968377239734024,0.011834319526627205,0.005952380952380952,0.9999999999999989,0.011834319526627205,0.005952380952380952,0.9999999999999989,4924.91959798995,70.17777139515012,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,No,,,,,,,,,,,,31.0,0.0,31.0,31.0,31.0,31.0,31.0
Naive,FlussEVT,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,3.75,0.8108655781556227,0.9378132354977157,0.0073154318619346285,0.0036718231022196215,0.9999999999999991,0.0073154318619346285,0.0036718231022196215,0.9999999999999991,5372.443669527896,72.31750302141741,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,No,,,,,,,,,,,,85.25,7.0,90.85,88.05,85.25,82.45,79.65
Naive,FlussEVT,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,4.25,0.22795709971401912,0.6122086852185149,0.0361964196766029,0.023498900266653997,0.6607142857142856,0.0361964196766029,0.023498900266653997,0.6607142857142856,52360.69313304721,228.77069075676442,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,No,,,,,,,,,,,,215.90773809523807,98.82681412248394,318.025,272.47499999999997,217.875,162.05,109.45
Naive,FlussEVT,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,17.0,0.41886409736308317,0.7338072426329298,0.016129032258064502,0.008130081300813009,0.9999999999999989,0.016129032258064502,0.008130081300813009,0.9999999999999989,129336.23201621074,359.63346898781646,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,measles,ReportPoint,No,,,,,,,,,,,,58.0,0.0,58.0,58.0,58.0,58.0,58.0
Naive,FlussEVT,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,3.0,0.36026936026936024,0.7453535353535354,0.03846153846153842,0.0196078431372549,0.9999999999999988,0.03846153846153842,0.0196078431372549,0.9999999999999988,1091.25,33.03407331831786,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,nile,ReportPoint,No,,,,,,,,,,,,71.0,0.0,71.0,71.0,71.0,71.0,71.0
Naive,FlussEVT,TS4CD,AlanTuringTCPD,occupancy,ChangePoint,No,4.75,0.4405618931372971,0.8677427087962204,0.039476470469398624,0.025901806294895562,0.6863636363636362,0.039476470469398624,0.025901806294895562,0.6863636363636362,9629.212623274161,93.30269650099471,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,occupancy,ReportPoint,No,,,,,,,,,,,,107.3409090909091,44.30044174364375,154.76,131.92000000000002,104.4,84.44000000000001,59.839999999999996
Naive,FlussEVT,TS4CD,AlanTuringTCPD,ozone,ChangePoint,No,0.25,0.8369711538461538,0.9357966457023061,0.08225806451612894,0.04310344827586207,0.999999999999999,0.08225806451612894,0.04310344827586207,0.999999999999999,44.60648148148149,6.662321133963233,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,ozone,ReportPoint,No,,,,,,,,,,,,26.75,1.75,28.15,27.45,26.75,26.05,25.35
Naive,FlussEVT,TS4CD,AlanTuringTCPD,quality_control_1,ChangePoint,No,8.0,0.3890675241157556,0.8154650012367055,0.026324469181612003,0.01361596102712854,0.9999999999999989,0.026324469181612003,0.01361596102712854,0.9999999999999989,5990.132692307692,77.39593840170949,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,quality_control_1,ReportPoint,No,,,,,,,,,,,,54.8,0.0,54.8,54.8,54.8,54.8,54.8
Naive,FlussEVT,TS4CD,AlanTuringTCPD,quality_control_2,ChangePoint,No,1.0,0.4436039242089064,0.7627836248454103,0.019465982808358574,0.00982865990768123,0.9999999999999989,0.019465982808358574,0.00982865990768123,0.9999999999999989,7138.390070921986,84.48869537153395,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,quality_control_2,ReportPoint,No,,,,,,,,,,,,101.25,0.0,101.25,101.25,101.25,101.25,101.25
Naive,FlussEVT,TS4CD,AlanTuringTCPD,quality_control_3,ChangePoint,No,1.0,0.7325841579235245,0.8777374680114406,0.010941102138536198,0.005500643124046802,0.9999999999999989,0.010941102138536198,0.005500643124046802,0.9999999999999989,5905.561095890411,76.84626624534965,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,quality_control_3,ReportPoint,No,,,,,,,,,,,,185.2,0.0,185.2,185.2,185.2,185.2,185.2
Naive,FlussEVT,TS4CD,AlanTuringTCPD,quality_control_4,ChangePoint,No,9.0,0.3283949082652089,0.8072114076695783,0.012851370871569193,0.0065645221074069485,0.8333333333333325,0.012851370871569193,0.0065645221074069485,0.8333333333333325,18358.921686746988,127.48157687052394,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,quality_control_4,ReportPoint,No,,,,,,,,,,,,63.083333333333336,17.377148148582314,82.26666666666667,61.46666666666666,55.333333333333336,52.300000000000004,50.1
Naive,FlussEVT,TS4CD,AlanTuringTCPD,rail_lines,ChangePoint,No,1.6,0.4184212784212784,0.6918918918918919,0.12193732193732172,0.06993006993006992,0.6999999999999995,0.13470871401905862,0.07705257705257704,0.6999999999999996,249.96216216216217,15.796067710029542,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,rail_lines,ReportPoint,No,,,,,,,,,,,,16.3,4.7,20.060000000000002,18.18,16.3,14.419999999999998,12.540000000000001
Naive,FlussEVT,TS4CD,AlanTuringTCPD,ratner_stock,ChangePoint,No,13.4,0.38946851438288743,0.8223929009596477,0.011402010875697376,0.0058007809043606195,0.8999999999999992,0.011402010875697376,0.0058007809043606195,0.8999999999999992,22836.183277591976,150.82773547856266,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,ratner_stock,ReportPoint,No,,,,,,,,,,,,106.9,28.1,129.38000000000002,118.14000000000001,106.9,95.66,84.41999999999999
Naive,FlussEVT,TS4CD,AlanTuringTCPD,robocalls,ChangePoint,No,2.0,0.48730769230769233,0.729449472096531,0.2272727272727269,0.13888888888888887,0.6249999999999998,0.2272727272727269,0.13888888888888887,0.6249999999999998,357.99038461538464,18.068870660728983,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,robocalls,ReportPoint,No,,,,,,,,,,,,33.25,11.25,42.25,37.75,33.25,28.75,24.25
Naive,FlussEVT,TS4CD,AlanTuringTCPD,run_log,ChangePoint,No,5.75,0.2880941617945764,0.7092121212121213,0.09615114853724405,0.08859495767390503,0.4166666666666666,0.09615114853724405,0.08859495767390503,0.4166666666666666,21215.052666666666,140.81623907283947,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,run_log,ReportPoint,No,,,,,,,,,,,,106.125,45.80285074965138,155.075,133.39999999999998,111.125,88.14999999999999,47.975
Naive,FlussEVT,TS4CD,AlanTuringTCPD,scanline_126007,ChangePoint,No,8.25,0.5703067260054211,0.9013711882321084,0.03378955814300638,0.017592273745147664,0.8630952380952375,0.03480146290491114,0.01814902701179828,0.8636363636363631,6827.83611691023,81.69208103170004,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,scanline_126007,ReportPoint,No,,,,,,,,,,,,123.94318181818181,29.746802940583784,167.45000000000005,130.5,119.625,106.875,97.325
Naive,FlussEVT,TS4CD,AlanTuringTCPD,scanline_42049,ChangePoint,No,2.0,0.503288565179062,0.891122544352338,0.03764095100449657,0.01995232960966182,0.5714285714285713,0.04033677734564308,0.021879207080017546,0.43142857142857133,5215.130688935282,71.9038046410683,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,scanline_42049,ReportPoint,No,,,,,,,,,,,,72.54857142857142,52.22019973804576,126.85999999999999,115.94000000000001,60.9,34.919999999999995,16.7
Naive,FlussEVT,TS4CD,AlanTuringTCPD,seatbelts,ChangePoint,No,5.75,0.49565212049732177,0.8559391361256545,0.10818713450292376,0.06158088235294118,0.45833333333333315,0.10818713450292376,0.06158088235294118,0.45833333333333315,1756.453125,41.76317647072855,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,seatbelts,ReportPoint,No,,,,,,,,,,,,79.33333333333333,52.63544861958895,121.65,103.44999999999999,85.25,59.949999999999996,34.65
Naive,FlussEVT,TS4CD,AlanTuringTCPD,shanghai_license,ChangePoint,No,0.2,0.8995201192217828,0.9542596348884382,0.10257093828522386,0.06123380859192993,0.8999999999999991,0.10257093828522386,0.06123380859192993,0.8999999999999991,1084.1892156862746,32.52763759800912,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,shanghai_license,ReportPoint,No,,,,,,,,,,,,58.8,3.2,61.36,60.08,58.8,57.52,56.239999999999995
Naive,FlussEVT,TS4CD,AlanTuringTCPD,uk_coal_employ,ChangePoint,No,3.75,0.38494088842802077,0.7740613553113552,0.245039682539682,0.29166666666666663,0.22499999999999995,0.245039682539682,0.29166666666666663,0.22499999999999995,1047.345238095238,32.27756437479257,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,uk_coal_employ,ReportPoint,No,,,,,,,,,,,,55.65,24.00490458577964,82.07499999999999,70.475,56.375,41.1,29.2
Naive,FlussEVT,TS4CD,AlanTuringTCPD,unemployment_nl,ChangePoint,No,4.0,0.5003760838691587,0.7682699973425459,0.052845946774337196,0.027435078285933598,0.9999999999999996,0.052845946774337196,0.027435078285933598,0.9999999999999996,6504.610328638498,77.42339008774911,,,,,,,
Naive,FlussEVT,TS4CD,AlanTuringTCPD,unemployment_nl,ReportPoint,No,,,,,,,,,,,,49.539682539682545,25.20498471014774,79.20000000000002,56.8,50.0,36.699999999999996,22.250000000000004
Naive,FlussEVT,TS4CD,AlanTuringTCPD,usd_isk,ChangePoint,No,2.4,0.4343321573916589,0.7140335158453626,0.047113778096265053,0.02455215194647281,0.9333333333333329,0.047113778096265053,0.02455215194647281,0.9333333333333329,8081.879674796748,89.8542453088127,,,,,,,
